client_id,age,job,marital,education,credit_default,mortgage
38699,26,______,single,___________,False,False
38700,81,_______,divorced,_______,False,True
38701,30,___________,single,_______,False,True
38702,29,_________,single,_________________,False,False
38703,76,_______,single,________,False,False
38704,32,______,married,_________________,False,False
38705,38,______,married,_________________,False,False
38706,27,___________,single,___________,False,False
38707,71,_________,married,________,False,True
38708,28,______,married,___________,False,False
38709,34,__________,married,___________________,False,True
38710,61,__________,married,_________________,False,True
38711,61,__________,married,_________________,False,True
38712,41,______,married,_________________,False,False
38713,57,__________,married,___________________,False,False
38714,71,_______,married,________,False,False
38715,33,______,married,_________________,False,True
38716,38,______,married,_________________,False,True
38717,41,______,married,_________________,False,True
38718,52,______,divorced,_________________,False,True
38719,25,_______,single,___________,False,False
38720,33,______,married,_________________,False,True
38721,30,______,single,_________________,False,False
38722,79,_______,married,________,False,False
38723,28,______,married,___________,False,True
38724,54,__________,married,________,False,False
38725,49,__________,married,_________________,False,False
38726,79,_______,married,________,False,True
38727,21,_______,single,___________,False,False
38728,52,______,divorced,_________________,False,False
38729,63,__________,married,________,False,True
38730,52,______,divorced,_________________,False,False
38731,45,__________,married,_________________,False,False
38732,45,______,single,_________________,False,False
38733,30,______,single,_________________,False,True
38734,37,________,married,___________,False,False
38735,72,_______,married,___________________,False,True
38736,37,________,married,___________,False,False
38737,45,______,married,_________________,False,False
38738,36,_____________,divorced,________,False,False
38739,45,______,married,_________________,False,False
38740,72,_______,married,________,False,True
38741,20,_______,single,___________,False,True
38742,25,__________,single,_________________,False,False
38743,28,__________,married,_________________,False,False
38744,72,_______,divorced,________,False,True
38745,45,__________,married,_________________,False,True
38746,35,______,single,___________,False,False
38747,20,_______,single,___________,False,False
38748,20,_______,single,___________,False,False
38749,20,_______,single,___________,False,False
38750,36,__________,married,_________________,False,False
38751,72,_______,divorced,________,False,True
38752,37,________,married,___________,False,False
38753,45,______,married,_________________,False,False
38754,29,______,single,_________________,False,False
